PlayerID,Team,Number,FirstName,LastName,Position,Status,Height,Weight,BirthDate,College,Experience,FantasyPosition,Active,PositionCategory,Name,Age,ExperienceString,BirthDateString,PhotoUrl,ByeWeek,UpcomingGameOpponent,UpcomingGameWeek,ShortName,AverageDraftPosition,DepthPositionCategory,DepthPosition,DepthOrder,DepthDisplayOrder,CurrentTeam,CollegeDraftTeam,CollegeDraftYear,CollegeDraftRound,CollegeDraftPick,IsUndraftedFreeAgent,HeightFeet,HeightInches,UpcomingOpponentRank,UpcomingOpponentPositionRank,CurrentStatus,UpcomingSalary,FantasyAlarmPlayerID,SportRadarPlayerID,RotoworldPlayerID,RotoWirePlayerID,StatsPlayerID,SportsDirectPlayerID,XmlTeamPlayerID,FanDuelPlayerID,DraftKingsPlayerID,YahooPlayerID,InjuryStatus,InjuryBodyPart,InjuryStartDate,InjuryNotes,FanDuelName,DraftKingsName,YahooName,FantasyPositionDepthOrder,InjuryPractice,InjuryPracticeDescription,DeclaredInactive,UpcomingFanDuelSalary,UpcomingDraftKingsSalary,UpcomingYahooSalary,TeamID,GlobalTeamID,FantasyDraftPlayerID,FantasyDraftName,UsaTodayPlayerID,UsaTodayHeadshotUrl,UsaTodayHeadshotNoBackgroundUrl,UsaTodayHeadshotUpdated,UsaTodayHeadshotNoBackgroundUpdated
20527,,,Jeremiah,Kolone,G,Inactive,"6'3""",316,1994-10-23T00:00:00,San Jose State,1,OL,False,OFF,Jeremiah Kolone,29.0,2nd Season,"October 23, 1994",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20527.png,,SEA,0,J.Kolone,,Scrambled,Scrambled,,,,LAR,2018.0,,,True,6,3,20,,Scrambled,,306545.0,ff826814-d167-4337-a9a5-9d0ac09ccd6e,,13413.0,,73477.0,,,,31390.0,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,False,,,,,0,,,8275206.0,http://cdn.usatsimg.com/api/download/?imageID=16618404,http://cdn.usatsimg.com/api/download/?imageID=16618403,2021-08-24T14:41:02,2021-08-24T14:40:54
20529,CAR,,Cam,Sims,WR,Practice Squad,"6'5""",214,1996-01-06T00:00:00,Alabama,3,WR,True,OFF,Cam Sims,27.0,6th Season,"January 6, 1996",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20529.png,7.0,ATL,15,C.Sims,634.9,Scrambled,Scrambled,,,CAR,WAS,2018.0,,,True,6,5,6,2.0,Scrambled,2046.0,306469.0,f4f11bc2-2fe6-4da8-a83c-63085788e789,,13101.0,824541.0,83244.0,,54472.0,824541.0,31405.0,Scrambled,Scrambled,,Scrambled,Cam Sims,Cam Sims,Cam Sims,3.0,Scrambled,Scrambled,False,2728.0,2046.0,,5.0,5,824541.0,Cam Sims,8250230.0,http://cdn.usatsimg.com/api/download/?imageID=16696580,http://cdn.usatsimg.com/api/download/?imageID=16696581,2021-09-06T11:04:16,2021-09-06T11:04:25
20533,LAR,65.0,Coleman,Shelton,OL,Active,"6'4""",299,1995-07-28T00:00:00,Washington,2,OL,True,OFF,Coleman Shelton,28.0,5th Season,"July 28, 1995",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20533.png,10.0,WAS,15,C.Shelton,,Scrambled,Scrambled,0.0,72.0,LAR,SF,2018.0,,,True,6,4,22,,Scrambled,,306542.0,9e885643-3f46-49f4-94e9-714a3b1f586b,,12701.0,747909.0,75690.0,,,,31393.0,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,False,,,,32.0,32,,,8249036.0,http://cdn.usatsimg.com/api/download/?imageID=21736848,http://cdn.usatsimg.com/api/download/?imageID=21740359,2023-10-26T09:15:07,2023-10-26T18:36:10
20538,TB,23.0,Ryan,Neal,S,Active,"6'3""",200,1995-12-24T00:00:00,Southern Illinois,2,DB,True,DEF,Ryan Neal,27.0,4th Season,"December 24, 1995",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20538.png,5.0,GB,15,R.Neal,,Scrambled,Scrambled,0.0,85.0,TB,PHI,2018.0,,,True,6,3,12,,Scrambled,,306476.0,67c2f38f-b568-4bcf-a40f-750cef707a05,,13282.0,831671.0,86552.0,,,,31576.0,Scrambled,Scrambled,2023-12-10T00:00:00,Scrambled,,,,,Scrambled,Scrambled,False,,,,33.0,33,,,8313797.0,http://cdn.usatsimg.com/api/download/?imageID=21309049,http://cdn.usatsimg.com/api/download/?imageID=21309045,2023-08-30T20:33:24,2023-08-30T20:33:04
20541,NYJ,,Bruce,Hector,DL,Practice Squad,"6'2""",296,1994-10-07T00:00:00,South Florida,2,DL,True,DEF,Bruce Hector,29.0,5th Season,"October 7, 1994",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20541.png,7.0,MIA,15,B.Hector,,Scrambled,Scrambled,,,NYJ,PHI,2018.0,,,True,6,2,5,,Scrambled,,306480.0,dcd1b7b0-5768-4b66-b760-30dbcfd04b93,,13280.0,741773.0,75127.0,,,,31572.0,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,False,,,,24.0,24,,,8274029.0,http://cdn.usatsimg.com/api/download/?imageID=16595759,http://cdn.usatsimg.com/api/download/?imageID=16643183,2021-08-20T16:01:42,2021-08-28T13:19:42
20554,SEA,63.0,Evan,Brown,C,Active,"6'2""",320,1996-09-16T00:00:00,Southern Methodist,2,OL,True,OFF,Evan Brown,27.0,5th Season,"September 16, 1996",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20554.png,5.0,PHI,15,E.Brown,,Scrambled,Scrambled,0.0,72.0,SEA,NYG,2018.0,,,True,6,2,21,,Scrambled,,306517.0,8fde3481-68c2-43c4-a9d4-de73f0a259e3,,13272.0,838854.0,82202.0,,,,31547.0,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,False,,,,30.0,30,,,8313360.0,http://cdn.usatsimg.com/api/download/?imageID=21311932,http://cdn.usatsimg.com/api/download/?imageID=21311931,2023-08-31T08:18:20,2023-08-31T08:17:57
20556,DAL,65.0,Dakoda,Shepley,C,Practice Squad,"6'5""",290,1994-12-27T00:00:00,British Columbia (Canada),1,OL,True,OFF,Dakoda Shepley,28.0,3rd Season,"December 27, 1994",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20556.png,7.0,BUF,15,D.Shepley,,Scrambled,Scrambled,,,DAL,NYJ,2018.0,,,True,6,5,4,,Scrambled,,306523.0,ae0e9024-5df1-4b5b-b928-3c0e3429fd32,,13154.0,1115626.0,132802.0,,,,31447.0,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,False,,,,9.0,9,,,8304737.0,,,,
20559,NO,48.0,J.T.,Gray,DB,Active,"6'0""",202,1996-01-18T00:00:00,Mississippi State,3,DB,True,DEF,J.T. Gray,27.0,6th Season,"January 18, 1996",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20559.png,11.0,NYG,15,J.Gray,,Scrambled,Scrambled,1.0,85.0,NO,NO,2018.0,,,True,6,0,15,,Scrambled,,306547.0,e0248ecc-27b4-4368-bf97-47a73cb41ec2,,13106.0,835499.0,84241.0,,,,31411.0,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,False,,,,22.0,22,,,8252366.0,http://cdn.usatsimg.com/api/download/?imageID=21320954,http://cdn.usatsimg.com/api/download/?imageID=21332459,2023-09-01T13:07:04,2023-09-02T17:05:13
20566,,,Dontrell,Hilliard,RB,Inactive,"5'11""",202,1995-02-26T00:00:00,Tulane,3,RB,False,OFF,Dontrell Hilliard,28.0,6th Season,"February 26, 1995",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20566.png,,JAX,0,D.Hilliard,602.2,Scrambled,Scrambled,,,,CLE,2018.0,,,True,5,11,16,5.0,Scrambled,,306551.0,ef21feb3-991e-42d7-bb16-8bc92f7894bf,13638.0,13135.0,821729.0,82693.0,,52808.0,821729.0,31457.0,Scrambled,Scrambled,,Scrambled,Dontrell Hilliard,Dontrell Hilliard,Dontrell Hilliard,,Scrambled,Scrambled,False,,,,,0,821729.0,Dontrell Hilliard,8277523.0,http://cdn.usatsimg.com/api/download/?imageID=19001395,http://cdn.usatsimg.com/api/download/?imageID=19001919,2022-09-07T18:23:07,2022-09-07T20:11:46
20570,JAX,31.0,Darious,Williams,CB,Active,"5'9""",187,1993-03-15T00:00:00,Alabama-Birmingham,3,DB,True,DEF,Darious Williams,30.0,6th Season,"March 15, 1993",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20570.png,9.0,BAL,15,D.Williams,,Scrambled,Scrambled,0.0,86.0,JAX,BAL,2018.0,,,True,5,9,1,,Scrambled,,306669.0,a40a9b55-7850-4572-8197-f57a5354f921,,13132.0,,81104.0,,,,31422.0,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,False,,,,15.0,15,,,8299879.0,http://cdn.usatsimg.com/api/download/?imageID=21365964,http://cdn.usatsimg.com/api/download/?imageID=21365963,2023-09-07T22:38:04,2023-09-07T22:37:58
20581,,,Johnny,Stanton IV,FB,Inactive,"6'2""",240,1994-09-07T00:00:00,Nevada-Las Vegas,1,RB,False,OFF,Johnny Stanton IV,29.0,3rd Season,"September 7, 1994",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20581.png,,CAR,0,J.Stanton IV,,Scrambled,Scrambled,,,,MIN,2018.0,,,True,6,2,10,20.0,Scrambled,,306565.0,85e3651c-cde0-48ed-a5ea-93477a1fe99b,,13182.0,728310.0,72915.0,,38721.0,728310.0,31510.0,Scrambled,Scrambled,,Scrambled,Johnny Stanton IV,Johnny Stanton IV,Johnny Stanton,,Scrambled,Scrambled,False,,,,,0,728310.0,Johnny Stanton,8254268.0,http://cdn.usatsimg.com/api/download/?imageID=16582202,http://cdn.usatsimg.com/api/download/?imageID=16626078,2021-08-18T16:32:01,2021-08-25T20:16:33
20582,,,Chad,Beebe,WR,Inactive,"5'10""",187,1994-06-01T00:00:00,Northern Illinois,2,WR,False,OFF,Chad Beebe,29.0,5th Season,"June 1, 1994",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20582.png,,LAR,0,C.Beebe,,Scrambled,Scrambled,,,,MIN,2018.0,,,True,5,10,14,12.0,Scrambled,,306566.0,50eb4454-71bf-4012-a216-2fc9770ffd86,,13164.0,746577.0,73737.0,,43912.0,746577.0,31508.0,Scrambled,Scrambled,,Scrambled,Chad Beebe,Chad Beebe,Chad Beebe,,Scrambled,Scrambled,False,,,,,0,746577.0,Chad Beebe,8247910.0,http://cdn.usatsimg.com/api/download/?imageID=15465797,http://cdn.usatsimg.com/api/download/?imageID=15465798,2021-01-21T20:00:45,2021-01-21T20:01:08
20584,,,Craig,James,CB,Inactive,"5'10""",195,1996-04-29T00:00:00,Southern Illinois,2,DB,False,DEF,Craig James,27.0,4th Season,"April 29, 1996",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20584.png,,ATL,0,C.James,,Scrambled,Scrambled,,,,MIN,2018.0,,,True,5,10,6,,Scrambled,,306567.0,cd340b59-3ee0-4829-8d08-be8744f670a6,,13181.0,,83954.0,,,,31509.0,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,False,,,,,0,,,8299555.0,http://cdn.usatsimg.com/api/download/?imageID=16651869,http://cdn.usatsimg.com/api/download/?imageID=16660884,2021-08-30T01:22:14,2021-08-31T21:35:56
20604,ARI,36.0,Andre,Chachere,S,Active,"6'0""",197,1996-02-10T00:00:00,San Jose State,1,DB,True,DEF,Andre Chachere,27.0,3rd Season,"February 10, 1996",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20604.png,14.0,SF,15,A.Chachere,,Scrambled,Scrambled,1.0,,ARI,HOU,2018.0,,,True,6,0,2,,Scrambled,,306589.0,9fe24e8f-360b-4ca6-8e46-6d60d8728efa,,12922.0,833675.0,80836.0,,,,31573.0,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,False,,,,1.0,1,,,8313410.0,http://cdn.usatsimg.com/api/download/?imageID=21485803,http://cdn.usatsimg.com/api/download/?imageID=21485802,2023-09-23T12:47:48,2023-09-23T12:47:33
20607,,,Ryan,Winslow,P,Inactive,"6'5""",217,1994-04-30T00:00:00,Pittsburgh,1,P,False,ST,Ryan Winslow,29.0,3rd Season,"April 30, 1994",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20607.png,,KC,0,R.Winslow,,Scrambled,Scrambled,,,,CHI,2018.0,,,True,6,5,2,1.0,Scrambled,,306674.0,80ebeab8-891e-4a54-80ec-3f102fed7cc7,,12941.0,742412.0,75947.0,,,742412.0,31670.0,Scrambled,Scrambled,,Scrambled,,Ryan Winslow,,,Scrambled,Scrambled,False,,,,,0,,,8291946.0,http://cdn.usatsimg.com/api/download/?imageID=14692796,http://cdn.usatsimg.com/api/download/?imageID=14692797,2020-08-04T13:03:48,2020-08-04T13:04:20
20611,WAS,39.0,Jeremy,Reaves,S,Injured Reserve,"5'11""",200,1996-08-29T00:00:00,South Alabama,2,DB,True,DEF,Jeremy Reaves,27.0,5th Season,"August 29, 1996",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20611.png,14.0,LAR,15,J.Reaves,,Scrambled,Scrambled,,,WAS,PHI,2018.0,,,True,5,11,14,,Scrambled,,,186a4bda-d3b3-48c1-8ed7-cb4ad1014062,,12827.0,837722.0,81027.0,,,,31582.0,Scrambled,Scrambled,2023-10-05T00:00:00,Scrambled,,,,,Scrambled,Scrambled,True,,,,35.0,35,,,8250182.0,http://cdn.usatsimg.com/api/download/?imageID=21304958,http://cdn.usatsimg.com/api/download/?imageID=21322657,2023-08-30T11:59:39,2023-09-01T16:46:19
20626,,,Deontez,Alexander,WR,Inactive,"6'2""",196,1996-07-25T00:00:00,Franklin College,1,WR,False,OFF,Deontez Alexander,27.0,2nd Season,"July 25, 1996",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20626.png,,CHI,0,D.Alexander,,Scrambled,Scrambled,,,,DET,2018.0,,,True,6,2,12,10.0,Scrambled,,306603.0,7ecb04f9-b8b7-419b-9f73-8a7f55804074,,13309.0,952047.0,132825.0,,84137.0,952047.0,31705.0,Scrambled,Scrambled,,Scrambled,Deontez Alexander,Deontez Alexander,Deontez Alexander,,Scrambled,Scrambled,False,,,,,0,952047.0,Deontez Alexander,2473025.0,,,,
20637,CAR,91.0,Nick,Thurman,DE,Active,"6'4""",305,1995-06-12T00:00:00,Houston,1,DL,True,DEF,Nick Thurman,28.0,3rd Season,"June 12, 1995",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20637.png,7.0,ATL,15,N.Thurman,,Scrambled,Scrambled,1.0,,CAR,HOU,2018.0,,,True,6,4,6,,Scrambled,,306624.0,ded1a577-51cc-4f13-8b79-4f4c09655f44,,13320.0,,75141.0,,,,31726.0,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,False,,,,5.0,5,,,8313901.0,http://cdn.usatsimg.com/api/download/?imageID=21378222,http://cdn.usatsimg.com/api/download/?imageID=21380906,2023-09-09T10:11:41,2023-09-09T15:21:52
20642,DEN,,Dallin,Leavitt,S,Practice Squad,"5'10""",195,1994-08-08T00:00:00,Utah State,2,DB,True,DEF,Dallin Leavitt,29.0,5th Season,"August 8, 1994",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20642.png,9.0,DET,15,D.Leavitt,,Scrambled,Scrambled,,,DEN,LV,2018.0,,,True,5,10,14,,Scrambled,,306626.0,c281fdc7-76a9-4734-a13d-19ad354c67db,,13318.0,,74847.0,,,,31723.0,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,False,,,,10.0,10,,,8297682.0,http://cdn.usatsimg.com/api/download/?imageID=21368343,http://cdn.usatsimg.com/api/download/?imageID=21368345,2023-09-08T08:45:34,2023-09-08T08:46:23
20646,LV,41.0,Robert,Spillane,LB,Active,"6'1""",229,1995-12-14T00:00:00,Western Michigan,2,LB,True,DEF,Robert Spillane,28.0,5th Season,"December 14, 1995",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20646.png,13.0,LAC,15,R.Spillane,,Scrambled,Scrambled,0.0,81.0,LV,TEN,2018.0,,,True,6,1,18,,Scrambled,,306614.0,3b59e08c-0c3b-42c9-a4e2-9b79103ea715,,13306.0,821446.0,82210.0,,,,31708.0,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,False,,,,25.0,25,,,8314102.0,http://cdn.usatsimg.com/api/download/?imageID=21365205,http://cdn.usatsimg.com/api/download/?imageID=21371176,2023-09-07T20:58:07,2023-09-08T16:34:59
20657,CHI,43.0,DeMarquis,Gates,LB,Practice Squad,"6'2""",221,1996-03-07T00:00:00,Mississippi,1,LB,True,DEF,DeMarquis Gates,27.0,2nd Season,"March 7, 1996",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20657.png,13.0,CLE,15,D.Gates,,Scrambled,Scrambled,1.0,83.0,CHI,CLE,2018.0,,,True,6,2,0,,Scrambled,,306640.0,8b91b834-6eae-4a18-8fc6-9c99caafa615,,13942.0,,84065.0,,,,31744.0,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,False,,,,6.0,6,,,8297757.0,,,,
20662,,,Jaeden,Graham,TE,Inactive,"6'4""",250,1995-10-10T00:00:00,Yale,2,TE,False,OFF,Jaeden Graham,28.0,4th Season,"October 10, 1995",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20662.png,,DET,0,J.Graham,,Scrambled,Scrambled,,,,ATL,2018.0,,,True,6,4,14,16.0,Scrambled,,306644.0,97e65d1d-c738-4812-840e-030f0242bc29,,13356.0,832316.0,132928.0,,84440.0,832316.0,31749.0,Scrambled,Scrambled,,Scrambled,Jaeden Graham,Jaeden Graham,Jaeden Graham,,Scrambled,Scrambled,False,,,,,0,832316.0,Jaeden Graham,8298207.0,,,,
20664,ARI,10.0,Josh,Woods,ILB,Active,"6'1""",230,1996-07-01T00:00:00,Maryland,2,LB,True,DEF,Josh Woods,27.0,5th Season,"July 1, 1996",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20664.png,14.0,SF,15,J.Woods,,Scrambled,Scrambled,0.0,83.0,ARI,CHI,2018.0,,,True,6,1,2,,Scrambled,,306649.0,abdf27dc-a54d-427c-a745-173f1c485292,,13361.0,836080.0,82633.0,,,,31753.0,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,False,,,,1.0,1,,,8313456.0,http://cdn.usatsimg.com/api/download/?imageID=16577461,http://cdn.usatsimg.com/api/download/?imageID=16619565,2021-08-17T16:57:43,2021-08-24T20:04:45
20673,,,Sam,Beal,CB,Inactive,"6'1""",177,1996-08-30T00:00:00,Western Michigan,1,DB,False,DEF,Sam Beal,27.0,3rd Season,"August 30, 1996",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20673.png,,CHI,0,S.Beal,,Scrambled,Scrambled,,,,NYG,2018.0,1.0,,True,6,1,12,,Scrambled,,306657.0,eb264430-a673-41be-9d81-588d9a9e10e1,13884.0,13359.0,885925.0,91637.0,,,,31764.0,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,False,,,,,0,,,8251019.0,,,,
20679,ATL,12.0,KhaDarel,Hodge,WR,Active,"6'2""",208,1995-01-03T00:00:00,Prairie View A&M,3,WR,True,OFF,KhaDarel Hodge,28.0,6th Season,"January 3, 1995",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20679.png,11.0,CAR,15,K.Hodge,628.1,Scrambled,Scrambled,1.0,3.0,ATL,LAR,2018.0,,,True,6,2,10,3.0,Scrambled,2046.0,306682.0,6f124753-5c6c-454b-97c7-0f9b4d14e7c2,,13418.0,757521.0,76519.0,,85306.0,757521.0,31769.0,Scrambled,Scrambled,,Scrambled,KhaDarel Hodge,KhaDarel Hodge,KhaDarel Hodge,2.0,Scrambled,Scrambled,False,3137.0,2046.0,5.0,2.0,2,757521.0,KhaDarel Hodge,8298481.0,http://cdn.usatsimg.com/api/download/?imageID=17255369,http://cdn.usatsimg.com/api/download/?imageID=17255367,2021-11-29T10:33:59,2021-11-29T10:33:49
20684,,,Malik,Turner,WR,Inactive,"6'2""",202,1996-01-30T00:00:00,Illinois,2,WR,False,OFF,Malik Turner,27.0,5th Season,"January 30, 1996",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20684.png,,CHI,0,M.Turner,612.4,Scrambled,Scrambled,,,,SEA,2018.0,,,True,6,2,12,10.0,Scrambled,,306689.0,82a7e1ff-019a-4f4b-aeb6-c41420e44891,13906.0,13378.0,830686.0,85161.0,,55088.0,830686.0,31777.0,Scrambled,Scrambled,,Scrambled,Malik Turner,Malik Turner,Malik Turner,,Scrambled,Scrambled,False,,,,,0,830686.0,Malik Turner,8298097.0,http://cdn.usatsimg.com/api/download/?imageID=16590095,http://cdn.usatsimg.com/api/download/?imageID=16590094,2021-08-19T19:39:24,2021-08-19T19:39:18
20703,TB,11.0,John,Wolford,QB,Active,"6'1""",218,1995-10-16T00:00:00,Wake Forest,2,QB,True,OFF,John Wolford,28.0,4th Season,"October 16, 1995",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20703.png,5.0,GB,15,J.Wolford,593.3,Scrambled,Scrambled,1.0,0.0,TB,NYJ,2018.0,,,True,6,1,12,5.0,Scrambled,2728.0,306710.0,2ab1b694-1013-4661-85d4-55415d3b147f,,13403.0,836347.0,85633.0,,56192.0,836347.0,31803.0,Scrambled,Scrambled,2023-12-10T00:00:00,Scrambled,John Wolford,John Wolford,John Wolford,1.0,Scrambled,Scrambled,True,4092.0,2728.0,14.0,33.0,33,836347.0,John Wolford,8313818.0,http://cdn.usatsimg.com/api/download/?imageID=18999509,http://cdn.usatsimg.com/api/download/?imageID=19000574,2022-09-07T13:37:50,2022-09-07T16:10:41
20711,,,Chris,Jones,CB,Inactive,"6'0""",200,1995-08-13T00:00:00,Nebraska,2,DB,False,DEF,Chris Jones,28.0,4th Season,"August 13, 1995",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20711.png,,NE,0,C.Jones,,Scrambled,Scrambled,,,,DET,2018.0,,,True,6,0,4,,Scrambled,,306334.0,351963c7-bdc1-4966-bed2-845ccddfdfbf,,13196.0,,81403.0,,,,31636.0,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,False,,,,,0,,,8275047.0,http://cdn.usatsimg.com/api/download/?imageID=16655503,http://cdn.usatsimg.com/api/download/?imageID=16655507,2021-08-30T18:51:26,2021-08-30T18:52:03
20713,SF,97.0,Nick,Bosa,DL,Active,"6'4""",266,1997-10-23T00:00:00,Ohio State,2,DL,True,DEF,Nick Bosa,26.0,5th Season,"October 23, 1997",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20713.png,9.0,ARI,15,N.Bosa,,Scrambled,Scrambled,0.0,78.0,SF,SF,2019.0,0.0,1.0,False,6,4,19,,Scrambled,1705.0,306747.0,987c5e68-21d5-4bcb-a5f3-2e09cc512374,13937.0,13421.0,946531.0,123497.0,,,946531.0,31834.0,Scrambled,Scrambled,,Scrambled,,Nick Bosa,,,Scrambled,Scrambled,False,,,,31.0,31,,,8249575.0,http://cdn.usatsimg.com/api/download/?imageID=21952787,http://cdn.usatsimg.com/api/download/?imageID=21983431,2023-11-22T12:02:06,2023-11-27T16:59:20
20715,MIA,42.0,Alexander,Johnson,ILB,Injured Reserve,"6'2""",255,1991-12-24T00:00:00,Tennessee,2,LB,True,DEF,Alexander Johnson,31.0,5th Season,"December 24, 1991",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20715.png,10.0,TEN,14,A.Johnson,,Scrambled,Scrambled,,,MIA,DEN,2018.0,,,True,6,2,7,,Scrambled,,306679.0,e9b50746-32c9-478c-a8cc-3f037e762ecc,,13391.0,598674.0,52147.0,,,,31792.0,Scrambled,Scrambled,2023-12-09T00:00:00,Scrambled,,,,,Scrambled,Scrambled,True,,,,19.0,19,,,8306549.0,http://cdn.usatsimg.com/api/download/?imageID=16592034,http://cdn.usatsimg.com/api/download/?imageID=16643001,2021-08-20T00:50:38,2021-08-28T12:45:06
20717,,,Tristan,Vizcaino,K,Inactive,"6'2""",205,1996-07-31T00:00:00,Washington,1,K,False,ST,Tristan Vizcaino,27.0,3rd Season,"July 31, 1996",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20717.png,,JAX,0,T.Vizcaino,251.7,Scrambled,Scrambled,,,,CIN,2019.0,,,True,6,2,16,2.0,Scrambled,,306713.0,cefd0600-93f2-4e0f-9624-81e3dc495c1d,,13496.0,837827.0,84473.0,,56715.0,837827.0,31808.0,Scrambled,Scrambled,,Scrambled,Tristan Vizcaino,Tristan Vizcaino,,,Scrambled,Scrambled,False,,,,,0,,,8299460.0,http://cdn.usatsimg.com/api/download/?imageID=16697031,http://cdn.usatsimg.com/api/download/?imageID=16697032,2021-09-06T11:29:25,2021-09-06T11:29:29
20721,JAX,29.0,Tevaughn,Campbell,CB,Active,"6'0""",200,1993-06-14T00:00:00,Regina (Canada),2,DB,True,DEF,Tevaughn Campbell,30.0,5th Season,"June 14, 1993",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20721.png,9.0,BAL,15,T.Campbell,,Scrambled,Scrambled,1.0,86.0,JAX,NYJ,2019.0,,,True,6,0,1,,Scrambled,,306704.0,68b3f7e5-cc33-41e1-833c-8f48cb70bf72,,13555.0,870932.0,89894.0,,,,31810.0,Scrambled,Scrambled,,Scrambled,,,,,Scrambled,Scrambled,False,,,,15.0,15,,,8306564.0,http://cdn.usatsimg.com/api/download/?imageID=16696987,http://cdn.usatsimg.com/api/download/?imageID=16696988,2021-09-06T11:25:36,2021-09-06T11:25:41
20722,,,Diontae,Spencer,WR,Inactive,"5'8""",170,1992-03-19T00:00:00,McNeese State,2,WR,False,OFF,Diontae Spencer,31.0,5th Season,"March 19, 1992",https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/20722.png,,CLE,0,D.Spencer,540.8,Scrambled,Scrambled,,,,LAR,2014.0,,,True,5,8,0,2.0,Scrambled,,306695.0,379f98b1-2f12-4f9e-8332-61cb930ac97a,,13530.0,562859.0,64257.0,,54817.0,562859.0,28279.0,Scrambled,Scrambled,,Scrambled,Diontae Spencer,Diontae Spencer,Diontae Spencer,,Scrambled,Scrambled,False,,,,,0,562859.0,Diontae Spencer,8253345.0,http://cdn.usatsimg.com/api/download/?imageID=16592073,http://cdn.usatsimg.com/api/download/?imageID=16642952,2021-08-20T01:05:39,2021-08-28T12:27:00
